case_id,pkt_id,case_name,start_slot,src_rid,dst_rid,msg_class,class_name,vc_id,pkt_len,body_cnt,timeout_cycles,flits
2607,2589,CASE-D,0,6,5,0,REQ,0,2,0,300,21020800 21028820
2607,2590,CASE-D,0,2,4,0,REQ,1,5,3,300,11201400 11205420 11205440 11205460 11209480
2607,2591,CASE-D,0,3,7,0,REQ,1,4,2,300,12011000 12015020 12015040 12019060
2608,2592,CASE-D,0,5,6,0,REQ,0,7,5,300,02211C00 02215C20 02215C40 02215C60 02215C80 02215CA0 02219CC0
2608,2593,CASE-D,0,6,8,1,RESP,2,3,1,300,22020C01 22024C21 22028C41
2608,2594,CASE-D,0,3,7,0,REQ,0,4,2,300,12011000 12015020 12015040 12019060
2609,2595,CASE-D,0,6,8,0,REQ,1,7,5,300,22021C00 22025C20 22025C40 22025C60 22025C80 22025CA0 22029CC0
2609,2596,CASE-D,0,0,6,0,REQ,1,2,0,300,02000800 02008820
2609,2597,CASE-D,0,2,5,1,RESP,2,4,2,300,21201001 21205021 21205041 21209061
2610,2598,CASE-D,0,3,1,0,REQ,1,7,5,300,10011C00 10015C20 10015C40 10015C60 10015C80 10015CA0 10019CC0
2610,2599,CASE-D,0,2,6,1,RESP,3,2,0,300,02200801 02208821
2610,2600,CASE-D,0,8,7,1,RESP,2,6,4,300,12221801 12225821 12225841 12225861 12225881 122298A1
2611,2601,CASE-D,0,3,5,0,REQ,0,3,1,300,21010C00 21014C20 21018C40
2611,2602,CASE-D,0,0,3,0,REQ,1,7,5,300,01001C00 01005C20 01005C40 01005C60 01005C80 01005CA0 01009CC0
2611,2603,CASE-D,0,6,4,0,REQ,1,6,4,300,11021800 11025820 11025840 11025860 11025880 110298A0
2612,2604,CASE-D,0,4,2,1,RESP,2,6,4,300,20111801 20115821 20115841 20115861 20115881 201198A1
2612,2605,CASE-D,0,6,1,1,RESP,2,3,1,300,10020C01 10024C21 10028C41
2612,2606,CASE-D,0,7,1,1,RESP,3,3,1,300,10120C01 10124C21 10128C41
2613,2607,CASE-D,0,0,2,0,REQ,0,2,0,300,20000800 20008820
2613,2608,CASE-D,0,7,2,1,RESP,2,7,5,300,20121C01 20125C21 20125C41 20125C61 20125C81 20125CA1 20129CC1
2613,2609,CASE-D,0,5,3,1,RESP,3,3,1,300,01210C01 01214C21 01218C41
2614,2610,CASE-D,0,4,2,0,REQ,1,6,4,300,20111800 20115820 20115840 20115860 20115880 201198A0
2614,2611,CASE-D,0,5,6,0,REQ,1,2,0,300,02210800 02218820
2614,2612,CASE-D,0,8,3,1,RESP,2,4,2,300,01221001 01225021 01225041 01229061
2615,2613,CASE-D,0,3,8,1,RESP,2,3,1,300,22010C01 22014C21 22018C41
2615,2614,CASE-D,0,1,7,0,REQ,0,7,5,300,12101C00 12105C20 12105C40 12105C60 12105C80 12105CA0 12109CC0
2615,2615,CASE-D,0,2,5,0,REQ,1,3,1,300,21200C00 21204C20 21208C40
2616,2616,CASE-D,0,0,3,0,REQ,0,4,2,300,01001000 01005020 01005040 01009060
2616,2617,CASE-D,0,2,7,1,RESP,2,4,2,300,12201001 12205021 12205041 12209061
2616,2618,CASE-D,0,5,6,1,RESP,3,2,0,300,02210801 02218821
2617,2619,CASE-D,0,7,5,1,RESP,2,7,5,300,21121C01 21125C21 21125C41 21125C61 21125C81 21125CA1 21129CC1
2617,2620,CASE-D,0,6,4,1,RESP,2,4,2,300,11021001 11025021 11025041 11029061
2617,2621,CASE-D,0,3,4,1,RESP,2,6,4,300,11011801 11015821 11015841 11015861 11015881 110198A1
2618,2622,CASE-D,0,5,8,0,REQ,0,7,5,300,22211C00 22215C20 22215C40 22215C60 22215C80 22215CA0 22219CC0
2618,2623,CASE-D,0,3,4,0,REQ,0,5,3,300,11011400 11015420 11015440 11015460 11019480
2618,2624,CASE-D,0,0,7,1,RESP,3,5,3,300,12001401 12005421 12005441 12005461 12009481
2619,2625,CASE-D,0,7,1,0,REQ,0,6,4,300,10121800 10125820 10125840 10125860 10125880 101298A0
2619,2626,CASE-D,0,0,1,0,REQ,0,4,2,300,10001000 10005020 10005040 10009060
2619,2627,CASE-D,0,1,0,0,REQ,0,7,5,300,00101C00 00105C20 00105C40 00105C60 00105C80 00105CA0 00109CC0
2620,2628,CASE-D,0,5,8,1,RESP,3,3,1,300,22210C01 22214C21 22218C41
2620,2629,CASE-D,0,7,8,0,REQ,0,2,0,300,22120800 22128820
2620,2630,CASE-D,0,6,1,1,RESP,2,2,0,300,10020801 10028821
2621,2631,CASE-D,0,8,4,1,RESP,2,3,1,300,11220C01 11224C21 11228C41
2621,2632,CASE-D,0,0,5,1,RESP,2,6,4,300,21001801 21005821 21005841 21005861 21005881 210098A1
2621,2633,CASE-D,0,3,8,0,REQ,0,7,5,300,22011C00 22015C20 22015C40 22015C60 22015C80 22015CA0 22019CC0
2622,2634,CASE-D,0,0,7,0,REQ,0,7,5,300,12001C00 12005C20 12005C40 12005C60 12005C80 12005CA0 12009CC0
2622,2635,CASE-D,0,3,1,1,RESP,2,5,3,300,10011401 10015421 10015441 10015461 10019481
2622,2636,CASE-D,0,7,3,0,REQ,1,5,3,300,01121400 01125420 01125440 01125460 01129480
2623,2637,CASE-D,0,2,0,0,REQ,1,6,4,300,00201800 00205820 00205840 00205860 00205880 002098A0
2623,2638,CASE-D,0,5,4,1,RESP,2,7,5,300,11211C01 11215C21 11215C41 11215C61 11215C81 11215CA1 11219CC1
2623,2639,CASE-D,0,6,2,0,REQ,1,4,2,300,20021000 20025020 20025040 20029060
2624,2640,CASE-D,0,5,8,0,REQ,0,7,5,300,22211C00 22215C20 22215C40 22215C60 22215C80 22215CA0 22219CC0
2624,2641,CASE-D,0,1,5,0,REQ,0,3,1,300,21100C00 21104C20 21108C40
2624,2642,CASE-D,0,4,2,1,RESP,3,3,1,300,20110C01 20114C21 20118C41
2625,2643,CASE-D,0,3,8,0,REQ,1,3,1,300,22010C00 22014C20 22018C40
2625,2644,CASE-D,0,7,8,1,RESP,3,6,4,300,22121801 22125821 22125841 22125861 22125881 221298A1
2625,2645,CASE-D,0,2,7,1,RESP,2,5,3,300,12201401 12205421 12205441 12205461 12209481
2626,2646,CASE-D,0,3,7,0,REQ,0,2,0,300,12010800 12018820
2626,2647,CASE-D,0,0,3,1,RESP,3,7,5,300,01001C01 01005C21 01005C41 01005C61 01005C81 01005CA1 01009CC1
2626,2648,CASE-D,0,4,5,0,REQ,0,7,5,300,21111C00 21115C20 21115C40 21115C60 21115C80 21115CA0 21119CC0
2627,2649,CASE-D,0,3,8,1,RESP,3,7,5,300,22011C01 22015C21 22015C41 22015C61 22015C81 22015CA1 22019CC1
2627,2650,CASE-D,0,0,5,1,RESP,3,4,2,300,21001001 21005021 21005041 21009061
2627,2651,CASE-D,0,5,6,0,REQ,0,6,4,300,02211800 02215820 02215840 02215860 02215880 022198A0
2628,2652,CASE-D,0,3,1,1,RESP,2,6,4,300,10011801 10015821 10015841 10015861 10015881 100198A1
2628,2653,CASE-D,0,8,5,0,REQ,0,7,5,300,21221C00 21225C20 21225C40 21225C60 21225C80 21225CA0 21229CC0
2628,2654,CASE-D,0,4,5,1,RESP,2,7,5,300,21111C01 21115C21 21115C41 21115C61 21115C81 21115CA1 21119CC1
2629,2655,CASE-D,0,5,2,0,REQ,0,4,2,300,20211000 20215020 20215040 20219060
2629,2656,CASE-D,0,7,2,1,RESP,3,6,4,300,20121801 20125821 20125841 20125861 20125881 201298A1
2629,2657,CASE-D,0,2,6,0,REQ,1,2,0,300,02200800 02208820
2630,2658,CASE-D,0,6,3,1,RESP,3,2,0,300,01020801 01028821
2630,2659,CASE-D,0,1,5,0,REQ,0,4,2,300,21101000 21105020 21105040 21109060
2630,2660,CASE-D,0,2,0,1,RESP,2,7,5,300,00201C01 00205C21 00205C41 00205C61 00205C81 00205CA1 00209CC1
2631,2661,CASE-D,0,0,8,1,RESP,3,6,4,300,22001801 22005821 22005841 22005861 22005881 220098A1
2631,2662,CASE-D,0,7,1,0,REQ,1,6,4,300,10121800 10125820 10125840 10125860 10125880 101298A0
2631,2663,CASE-D,0,2,0,0,REQ,0,2,0,300,00200800 00208820
2632,2664,CASE-D,0,1,7,1,RESP,2,4,2,300,12101001 12105021 12105041 12109061
2632,2665,CASE-D,0,2,6,0,REQ,1,6,4,300,02201800 02205820 02205840 02205860 02205880 022098A0
2632,2666,CASE-D,0,3,4,0,REQ,1,3,1,300,11010C00 11014C20 11018C40
2633,2667,CASE-D,0,2,5,0,REQ,1,6,4,300,21201800 21205820 21205840 21205860 21205880 212098A0
2633,2668,CASE-D,0,4,6,0,REQ,0,4,2,300,02111000 02115020 02115040 02119060
2633,2669,CASE-D,0,0,1,0,REQ,1,3,1,300,10000C00 10004C20 10008C40
2634,2670,CASE-D,0,7,8,0,REQ,1,7,5,300,22121C00 22125C20 22125C40 22125C60 22125C80 22125CA0 22129CC0
2634,2671,CASE-D,0,6,0,0,REQ,1,6,4,300,00021800 00025820 00025840 00025860 00025880 000298A0
2634,2672,CASE-D,0,8,2,1,RESP,3,7,5,300,20221C01 20225C21 20225C41 20225C61 20225C81 20225CA1 20229CC1
2635,2673,CASE-D,0,7,8,0,REQ,1,4,2,300,22121000 22125020 22125040 22129060
2635,2674,CASE-D,0,6,3,0,REQ,1,5,3,300,01021400 01025420 01025440 01025460 01029480
2635,2675,CASE-D,0,4,8,0,REQ,0,5,3,300,22111400 22115420 22115440 22115460 22119480
2636,2676,CASE-D,0,6,7,1,RESP,2,5,3,300,12021401 12025421 12025441 12025461 12029481
2636,2677,CASE-D,0,0,7,1,RESP,2,6,4,300,12001801 12005821 12005841 12005861 12005881 120098A1
2636,2678,CASE-D,0,2,4,0,REQ,0,2,0,300,11200800 11208820
2637,2679,CASE-D,0,6,4,0,REQ,1,6,4,300,11021800 11025820 11025840 11025860 11025880 110298A0
2637,2680,CASE-D,0,3,6,0,REQ,1,4,2,300,02011000 02015020 02015040 02019060
2637,2681,CASE-D,0,5,6,0,REQ,0,2,0,300,02210800 02218820
2638,2682,CASE-D,0,5,0,1,RESP,3,2,0,300,00210801 00218821
2638,2683,CASE-D,0,1,6,1,RESP,3,2,0,300,02100801 02108821
2638,2684,CASE-D,0,6,7,1,RESP,2,4,2,300,12021001 12025021 12025041 12029061
2639,2685,CASE-D,0,5,7,1,RESP,2,7,5,300,12211C01 12215C21 12215C41 12215C61 12215C81 12215CA1 12219CC1
2639,2686,CASE-D,0,7,8,1,RESP,3,4,2,300,22121001 22125021 22125041 22129061
2639,2687,CASE-D,0,0,4,1,RESP,2,3,1,300,11000C01 11004C21 11008C41
2640,2688,CASE-D,0,4,2,1,RESP,2,4,2,300,20111001 20115021 20115041 20119061
2640,2689,CASE-D,0,0,2,0,REQ,0,5,3,300,20001400 20005420 20005440 20005460 20009480
2640,2690,CASE-D,0,7,5,1,RESP,3,6,4,300,21121801 21125821 21125841 21125861 21125881 211298A1
2641,2691,CASE-D,0,6,1,1,RESP,2,6,4,300,10021801 10025821 10025841 10025861 10025881 100298A1
2641,2692,CASE-D,0,1,5,0,REQ,0,6,4,300,21101800 21105820 21105840 21105860 21105880 211098A0
2641,2693,CASE-D,0,0,8,1,RESP,3,7,5,300,22001C01 22005C21 22005C41 22005C61 22005C81 22005CA1 22009CC1
2642,2694,CASE-D,0,4,7,0,REQ,1,6,4,300,12111800 12115820 12115840 12115860 12115880 121198A0
2642,2695,CASE-D,0,6,2,1,RESP,3,3,1,300,20020C01 20024C21 20028C41
2642,2696,CASE-D,0,0,3,1,RESP,3,2,0,300,01000801 01008821
2643,2697,CASE-D,0,7,1,0,REQ,0,4,2,300,10121000 10125020 10125040 10129060
2643,2698,CASE-D,0,5,6,0,REQ,0,4,2,300,02211000 02215020 02215040 02219060
2643,2699,CASE-D,0,4,3,1,RESP,2,3,1,300,01110C01 01114C21 01118C41
2644,2700,CASE-D,0,3,2,1,RESP,3,5,3,300,20011401 20015421 20015441 20015461 20019481
2644,2701,CASE-D,0,6,4,1,RESP,2,2,0,300,11020801 11028821
2644,2702,CASE-D,0,0,6,0,REQ,1,6,4,300,02001800 02005820 02005840 02005860 02005880 020098A0
2645,2703,CASE-D,0,6,2,0,REQ,0,5,3,300,20021400 20025420 20025440 20025460 20029480
2645,2704,CASE-D,0,8,0,0,REQ,0,4,2,300,00221000 00225020 00225040 00229060
2645,2705,CASE-D,0,7,1,0,REQ,0,5,3,300,10121400 10125420 10125440 10125460 10129480
2646,2706,CASE-D,0,1,3,1,RESP,3,3,1,300,01100C01 01104C21 01108C41
2646,2707,CASE-D,0,5,7,0,REQ,0,5,3,300,12211400 12215420 12215440 12215460 12219480
2646,2708,CASE-D,0,8,3,1,RESP,2,5,3,300,01221401 01225421 01225441 01225461 01229481
2647,2709,CASE-D,0,2,3,1,RESP,3,4,2,300,01201001 01205021 01205041 01209061
2647,2710,CASE-D,0,1,3,1,RESP,2,5,3,300,01101401 01105421 01105441 01105461 01109481
2647,2711,CASE-D,0,8,5,0,REQ,0,6,4,300,21221800 21225820 21225840 21225860 21225880 212298A0
2648,2712,CASE-D,0,4,7,1,RESP,2,7,5,300,12111C01 12115C21 12115C41 12115C61 12115C81 12115CA1 12119CC1
2648,2713,CASE-D,0,8,3,1,RESP,3,3,1,300,01220C01 01224C21 01228C41
2648,2714,CASE-D,0,7,6,0,REQ,1,3,1,300,02120C00 02124C20 02128C40
2649,2715,CASE-D,0,7,8,1,RESP,3,2,0,300,22120801 22128821
2649,2716,CASE-D,0,8,4,0,REQ,0,3,1,300,11220C00 11224C20 11228C40
2649,2717,CASE-D,0,6,2,0,REQ,0,7,5,300,20021C00 20025C20 20025C40 20025C60 20025C80 20025CA0 20029CC0
2650,2718,CASE-D,0,4,8,1,RESP,2,6,4,300,22111801 22115821 22115841 22115861 22115881 221198A1
2650,2719,CASE-D,0,8,7,1,RESP,2,4,2,300,12221001 12225021 12225041 12229061
2650,2720,CASE-D,0,3,6,1,RESP,2,2,0,300,02010801 02018821
2651,2721,CASE-D,0,7,6,1,RESP,3,5,3,300,02121401 02125421 02125441 02125461 02129481
2651,2722,CASE-D,0,8,6,0,REQ,0,3,1,300,02220C00 02224C20 02228C40
2651,2723,CASE-D,0,3,4,1,RESP,3,2,0,300,11010801 11018821
2652,2724,CASE-D,0,6,8,0,REQ,1,7,5,300,22021C00 22025C20 22025C40 22025C60 22025C80 22025CA0 22029CC0
2652,2725,CASE-D,0,7,6,0,REQ,0,4,2,300,02121000 02125020 02125040 02129060
2652,2726,CASE-D,0,4,7,1,RESP,2,5,3,300,12111401 12115421 12115441 12115461 12119481
2653,2727,CASE-D,0,1,5,1,RESP,2,6,4,300,21101801 21105821 21105841 21105861 21105881 211098A1
2653,2728,CASE-D,0,7,2,0,REQ,1,3,1,300,20120C00 20124C20 20128C40
2653,2729,CASE-D,0,0,7,0,REQ,0,5,3,300,12001400 12005420 12005440 12005460 12009480
2654,2730,CASE-D,0,2,8,0,REQ,0,4,2,300,22201000 22205020 22205040 22209060
2654,2731,CASE-D,0,8,1,1,RESP,2,2,0,300,10220801 10228821
2654,2732,CASE-D,0,1,6,1,RESP,2,7,5,300,02101C01 02105C21 02105C41 02105C61 02105C81 02105CA1 02109CC1
2655,2733,CASE-D,0,6,3,0,REQ,0,6,4,300,01021800 01025820 01025840 01025860 01025880 010298A0
2655,2734,CASE-D,0,2,1,0,REQ,1,2,0,300,10200800 10208820
2655,2735,CASE-D,0,5,2,1,RESP,3,2,0,300,20210801 20218821
2656,2736,CASE-D,0,0,2,1,RESP,3,6,4,300,20001801 20005821 20005841 20005861 20005881 200098A1
2656,2737,CASE-D,0,8,3,1,RESP,3,4,2,300,01221001 01225021 01225041 01229061
2656,2738,CASE-D,0,5,7,1,RESP,2,4,2,300,12211001 12215021 12215041 12219061
2657,2739,CASE-D,0,2,6,0,REQ,1,4,2,300,02201000 02205020 02205040 02209060
2657,2740,CASE-D,0,0,2,1,RESP,2,7,5,300,20001C01 20005C21 20005C41 20005C61 20005C81 20005CA1 20009CC1
2657,2741,CASE-D,0,3,2,0,REQ,0,5,3,300,20011400 20015420 20015440 20015460 20019480
2658,2742,CASE-D,0,7,0,1,RESP,3,6,4,300,00121801 00125821 00125841 00125861 00125881 001298A1
2658,2743,CASE-D,0,0,7,0,REQ,0,6,4,300,12001800 12005820 12005840 12005860 12005880 120098A0
2658,2744,CASE-D,0,5,1,1,RESP,2,5,3,300,10211401 10215421 10215441 10215461 10219481
2659,2745,CASE-D,0,4,8,1,RESP,2,4,2,300,22111001 22115021 22115041 22119061
2659,2746,CASE-D,0,3,2,0,REQ,1,3,1,300,20010C00 20014C20 20018C40
2659,2747,CASE-D,0,8,2,0,REQ,1,6,4,300,20221800 20225820 20225840 20225860 20225880 202298A0
2660,2748,CASE-D,0,2,0,1,RESP,3,3,1,300,00200C01 00204C21 00208C41
2660,2749,CASE-D,0,0,6,0,REQ,0,7,5,300,02001C00 02005C20 02005C40 02005C60 02005C80 02005CA0 02009CC0
2660,2750,CASE-D,0,4,8,0,REQ,0,4,2,300,22111000 22115020 22115040 22119060
2661,2751,CASE-D,0,0,8,0,REQ,0,5,3,300,22001400 22005420 22005440 22005460 22009480
2661,2752,CASE-D,0,5,8,0,REQ,0,6,4,300,22211800 22215820 22215840 22215860 22215880 222198A0
2661,2753,CASE-D,0,1,0,1,RESP,3,7,5,300,00101C01 00105C21 00105C41 00105C61 00105C81 00105CA1 00109CC1
2662,2754,CASE-D,0,6,8,1,RESP,3,7,5,300,22021C01 22025C21 22025C41 22025C61 22025C81 22025CA1 22029CC1
2662,2755,CASE-D,0,3,6,1,RESP,3,4,2,300,02011001 02015021 02015041 02019061
2662,2756,CASE-D,0,1,6,0,REQ,1,7,5,300,02101C00 02105C20 02105C40 02105C60 02105C80 02105CA0 02109CC0
2663,2757,CASE-D,0,3,6,1,RESP,3,7,5,300,02011C01 02015C21 02015C41 02015C61 02015C81 02015CA1 02019CC1
2663,2758,CASE-D,0,7,5,1,RESP,2,7,5,300,21121C01 21125C21 21125C41 21125C61 21125C81 21125CA1 21129CC1
2663,2759,CASE-D,0,8,0,0,REQ,0,2,0,300,00220800 00228820
2664,2760,CASE-D,0,6,1,1,RESP,2,7,5,300,10021C01 10025C21 10025C41 10025C61 10025C81 10025CA1 10029CC1
2664,2761,CASE-D,0,2,8,0,REQ,0,2,0,300,22200800 22208820
2664,2762,CASE-D,0,1,2,0,REQ,0,3,1,300,20100C00 20104C20 20108C40
2665,2763,CASE-D,0,3,4,0,REQ,1,2,0,300,11010800 11018820
2665,2764,CASE-D,0,7,2,0,REQ,0,4,2,300,20121000 20125020 20125040 20129060
2665,2765,CASE-D,0,1,8,0,REQ,1,7,5,300,22101C00 22105C20 22105C40 22105C60 22105C80 22105CA0 22109CC0
2666,2766,CASE-D,0,2,1,1,RESP,3,3,1,300,10200C01 10204C21 10208C41
2666,2767,CASE-D,0,0,6,0,REQ,1,2,0,300,02000800 02008820
2666,2768,CASE-D,0,7,2,0,REQ,1,7,5,300,20121C00 20125C20 20125C40 20125C60 20125C80 20125CA0 20129CC0
2667,2769,CASE-D,0,2,7,1,RESP,2,6,4,300,12201801 12205821 12205841 12205861 12205881 122098A1
2667,2770,CASE-D,0,8,6,1,RESP,3,6,4,300,02221801 02225821 02225841 02225861 02225881 022298A1
2667,2771,CASE-D,0,7,6,0,REQ,0,7,5,300,02121C00 02125C20 02125C40 02125C60 02125C80 02125CA0 02129CC0
2668,2772,CASE-D,0,1,5,0,REQ,0,5,3,300,21101400 21105420 21105440 21105460 21109480
2668,2773,CASE-D,0,0,2,1,RESP,2,5,3,300,20001401 20005421 20005441 20005461 20009481
2668,2774,CASE-D,0,7,5,0,REQ,1,7,5,300,21121C00 21125C20 21125C40 21125C60 21125C80 21125CA0 21129CC0
2669,2775,CASE-D,0,7,0,1,RESP,2,5,3,300,00121401 00125421 00125441 00125461 00129481
2669,2776,CASE-D,0,4,6,0,REQ,1,3,1,300,02110C00 02114C20 02118C40
2669,2777,CASE-D,0,0,4,0,REQ,0,6,4,300,11001800 11005820 11005840 11005860 11005880 110098A0
2670,2778,CASE-D,0,4,6,0,REQ,1,6,4,300,02111800 02115820 02115840 02115860 02115880 021198A0
2670,2779,CASE-D,0,0,3,1,RESP,3,3,1,300,01000C01 01004C21 01008C41
2670,2780,CASE-D,0,5,4,0,REQ,1,3,1,300,11210C00 11214C20 11218C40
2671,2781,CASE-D,0,6,3,0,REQ,1,5,3,300,01021400 01025420 01025440 01025460 01029480
2671,2782,CASE-D,0,1,3,0,REQ,0,2,0,300,01100800 01108820
2671,2783,CASE-D,0,5,6,1,RESP,2,7,5,300,02211C01 02215C21 02215C41 02215C61 02215C81 02215CA1 02219CC1
2672,2784,CASE-D,0,0,1,1,RESP,3,7,5,300,10001C01 10005C21 10005C41 10005C61 10005C81 10005CA1 10009CC1
2672,2785,CASE-D,0,3,7,0,REQ,1,6,4,300,12011800 12015820 12015840 12015860 12015880 120198A0
2672,2786,CASE-D,0,4,7,1,RESP,2,4,2,300,12111001 12115021 12115041 12119061
2673,2787,CASE-D,0,7,6,0,REQ,0,2,0,300,02120800 02128820
2673,2788,CASE-D,0,6,0,0,REQ,1,4,2,300,00021000 00025020 00025040 00029060
2673,2789,CASE-D,0,3,4,1,RESP,3,3,1,300,11010C01 11014C21 11018C41
2674,2790,CASE-D,0,0,7,1,RESP,3,7,5,300,12001C01 12005C21 12005C41 12005C61 12005C81 12005CA1 12009CC1
2674,2791,CASE-D,0,6,3,0,REQ,0,5,3,300,01021400 01025420 01025440 01025460 01029480
2674,2792,CASE-D,0,5,8,0,REQ,1,4,2,300,22211000 22215020 22215040 22219060
2675,2793,CASE-D,0,1,3,1,RESP,3,4,2,300,01101001 01105021 01105041 01109061
2675,2794,CASE-D,0,0,7,1,RESP,3,2,0,300,12000801 12008821
2675,2795,CASE-D,0,6,1,0,REQ,1,4,2,300,10021000 10025020 10025040 10029060
2676,2796,CASE-D,0,3,8,1,RESP,2,4,2,300,22011001 22015021 22015041 22019061
2676,2797,CASE-D,0,5,4,1,RESP,2,4,2,300,11211001 11215021 11215041 11219061
2676,2798,CASE-D,0,0,2,0,REQ,1,2,0,300,20000800 20008820
2677,2799,CASE-D,0,4,8,1,RESP,2,4,2,300,22111001 22115021 22115041 22119061
2677,2800,CASE-D,0,0,5,1,RESP,2,6,4,300,21001801 21005821 21005841 21005861 21005881 210098A1
2677,2801,CASE-D,0,2,5,1,RESP,2,6,4,300,21201801 21205821 21205841 21205861 21205881 212098A1
2678,2802,CASE-D,0,8,2,1,RESP,2,5,3,300,20221401 20225421 20225441 20225461 20229481
2678,2803,CASE-D,0,6,2,0,REQ,0,3,1,300,20020C00 20024C20 20028C40
2678,2804,CASE-D,0,2,1,0,REQ,1,3,1,300,10200C00 10204C20 10208C40
2679,2805,CASE-D,0,2,6,0,REQ,1,3,1,300,02200C00 02204C20 02208C40
2679,2806,CASE-D,0,8,4,1,RESP,2,2,0,300,11220801 11228821
2679,2807,CASE-D,0,6,4,0,REQ,0,5,3,300,11021400 11025420 11025440 11025460 11029480
2680,2808,CASE-D,0,5,7,0,REQ,0,2,0,300,12210800 12218820
2680,2809,CASE-D,0,3,2,0,REQ,1,3,1,300,20010C00 20014C20 20018C40
2680,2810,CASE-D,0,6,3,0,REQ,1,2,0,300,01020800 01028820
2681,2811,CASE-D,0,8,2,0,REQ,0,7,5,300,20221C00 20225C20 20225C40 20225C60 20225C80 20225CA0 20229CC0
2681,2812,CASE-D,0,6,7,1,RESP,2,3,1,300,12020C01 12024C21 12028C41
2681,2813,CASE-D,0,5,1,1,RESP,3,7,5,300,10211C01 10215C21 10215C41 10215C61 10215C81 10215CA1 10219CC1
2682,2814,CASE-D,0,0,1,0,REQ,1,7,5,300,10001C00 10005C20 10005C40 10005C60 10005C80 10005CA0 10009CC0
2682,2815,CASE-D,0,7,2,1,RESP,3,7,5,300,20121C01 20125C21 20125C41 20125C61 20125C81 20125CA1 20129CC1
2682,2816,CASE-D,0,3,0,1,RESP,2,7,5,300,00011C01 00015C21 00015C41 00015C61 00015C81 00015CA1 00019CC1
2683,2817,CASE-D,0,1,4,1,RESP,2,6,4,300,11101801 11105821 11105841 11105861 11105881 111098A1
2683,2818,CASE-D,0,3,5,1,RESP,2,6,4,300,21011801 21015821 21015841 21015861 21015881 210198A1
2683,2819,CASE-D,0,5,8,0,REQ,0,6,4,300,22211800 22215820 22215840 22215860 22215880 222198A0
2684,2820,CASE-D,0,6,0,1,RESP,2,2,0,300,00020801 00028821
2684,2821,CASE-D,0,2,6,1,RESP,2,4,2,300,02201001 02205021 02205041 02209061
2684,2822,CASE-D,0,1,7,0,REQ,1,7,5,300,12101C00 12105C20 12105C40 12105C60 12105C80 12105CA0 12109CC0
2685,2823,CASE-D,0,7,1,0,REQ,0,5,3,300,10121400 10125420 10125440 10125460 10129480
2685,2824,CASE-D,0,5,0,1,RESP,2,6,4,300,00211801 00215821 00215841 00215861 00215881 002198A1
2685,2825,CASE-D,0,0,6,1,RESP,2,3,1,300,02000C01 02004C21 02008C41
2686,2826,CASE-D,0,5,4,1,RESP,2,2,0,300,11210801 11218821
2686,2827,CASE-D,0,8,6,1,RESP,3,4,2,300,02221001 02225021 02225041 02229061
2686,2828,CASE-D,0,4,2,1,RESP,2,5,3,300,20111401 20115421 20115441 20115461 20119481
2687,2829,CASE-D,0,7,4,0,REQ,1,2,0,300,11120800 11128820
2687,2830,CASE-D,0,0,6,0,REQ,0,6,4,300,02001800 02005820 02005840 02005860 02005880 020098A0
2687,2831,CASE-D,0,8,2,0,REQ,1,7,5,300,20221C00 20225C20 20225C40 20225C60 20225C80 20225CA0 20229CC0
2688,2832,CASE-D,0,5,8,1,RESP,3,6,4,300,22211801 22215821 22215841 22215861 22215881 222198A1
2688,2833,CASE-D,0,3,2,1,RESP,2,2,0,300,20010801 20018821
2688,2834,CASE-D,0,7,0,1,RESP,2,6,4,300,00121801 00125821 00125841 00125861 00125881 001298A1
2689,2835,CASE-D,0,0,5,0,REQ,0,5,3,300,21001400 21005420 21005440 21005460 21009480
2689,2836,CASE-D,0,3,6,1,RESP,3,4,2,300,02011001 02015021 02015041 02019061
2689,2837,CASE-D,0,2,4,0,REQ,1,4,2,300,11201000 11205020 11205040 11209060
2690,2838,CASE-D,0,2,0,1,RESP,3,6,4,300,00201801 00205821 00205841 00205861 00205881 002098A1
2690,2839,CASE-D,0,7,3,0,REQ,0,2,0,300,01120800 01128820
2690,2840,CASE-D,0,8,6,0,REQ,1,6,4,300,02221800 02225820 02225840 02225860 02225880 022298A0
2691,2841,CASE-D,0,3,6,1,RESP,2,3,1,300,02010C01 02014C21 02018C41
2691,2842,CASE-D,0,6,8,1,RESP,3,7,5,300,22021C01 22025C21 22025C41 22025C61 22025C81 22025CA1 22029CC1
2691,2843,CASE-D,0,2,1,0,REQ,1,4,2,300,10201000 10205020 10205040 10209060
2692,2844,CASE-D,0,0,7,0,REQ,0,4,2,300,12001000 12005020 12005040 12009060
2692,2845,CASE-D,0,4,8,0,REQ,1,2,0,300,22110800 22118820
2692,2846,CASE-D,0,7,5,0,REQ,0,2,0,300,21120800 21128820
2693,2847,CASE-D,0,5,8,1,RESP,3,3,1,300,22210C01 22214C21 22218C41
2693,2848,CASE-D,0,7,8,0,REQ,0,6,4,300,22121800 22125820 22125840 22125860 22125880 221298A0
2693,2849,CASE-D,0,1,4,1,RESP,3,2,0,300,11100801 11108821
2694,2850,CASE-D,0,8,4,1,RESP,2,5,3,300,11221401 11225421 11225441 11225461 11229481
2694,2851,CASE-D,0,7,2,0,REQ,0,7,5,300,20121C00 20125C20 20125C40 20125C60 20125C80 20125CA0 20129CC0
